event_id,user_id,event_date,country,subscription_plan,device_type,traffic_source,event_type,session_duration_mins,monthly_revenue,customer_support_tickets
E53905,U10714,2023-10-31,India,Free,Mobile,Email,Feature_Use,133,$378.84,2
E53906,U10556,2023-01-01,USA,Free,Desktop,Organic,Login,105,$479.07,1
E53907,U10040,2023-11-12,India,Pro,Mobile,Organic,Login,5,$154.8,1
E53908,U10017,2023-04-06,USA,Free,Tablet,Email,Feature_Use,69,$342.57,2
E53909,U10933,2024-01-21,USA,Basic,Desktop,Ads,Login,69,$414.62,2
E53910,U11013,2024-03-07,Australia,Basic,Desktop,Organic,Login,175,$190.54,2
E53911,U10501,2023-06-15,USA,Free,Tablet,Ads,Login,120,$98.43,2
E53912,U10680,2023-05-29,USA,Pro,Tablet,Referral,Login,80,$355.83,1
E53913,U10337,2023-05-23,USA,Free,Tablet,Referral,Login,158,$446.07,0
E53914,U10264,2023-07-01,Australia,Basic,Mobile,Organic,Churn,169,$246.54,3
E53915,U10677,2023-04-24,USA,Free,Tablet,Referral,Login,155,$411.39,6
E53916,U10665,2023-11-28,UK,Basic,Tablet,Email,Churn,23,$354.61,3
E53917,U11019,2023-11-05,USA,Enterprise,Tablet,Organic,Upgrade,59,$487.66,2
E53918,U11158,2023-03-19,USA,Pro,Tablet,Email,Login,126,$327.64,2
E53919,U10959,2023-11-03,Germany,Basic,Mobile,Ads,Login,124,$432.16,3
E53920,U10167,2023-08-29,India,Basic,Mobile,Ads,Login,60,$58.22,2
E53921,U10028,2024-07-23,UK,Basic,Tablet,Organic,Upgrade,146,$179.5,2
E53922,U10411,2023-12-22,Australia,Pro,Desktop,Ads,Feature_Use,113,$265.32,2
E53923,U10489,2023-12-29,India,Basic,Tablet,Email,Login,133,$153.68,0
E53924,U10107,2024-07-15,UK,Basic,Mobile,Organic,Login,62,$178.08,3
E53925,U10692,2024-06-20,Australia,Pro,Tablet,Organic,Downgrade,78,$377.96,3
E53926,U10226,2024-05-06,Canada,Basic,Tablet,Email,Login,11,$469.32,1
E53927,U10461,2024-02-07,UK,Free,Desktop,Referral,Feature_Use,143,$251.87,1
E53928,U10645,2024-02-17,USA,Pro,Tablet,Email,Login,163,$330.65,1
E53929,U10828,2023-08-09,Australia,Pro,Mobile,Organic,Feature_Use,155,$360.94,3
E53930,U10197,2024-08-12,UK,Free,Mobile,Referral,Feature_Use,159,$218.07,1
E53931,U10375,2023-10-26,Germany,Free,Mobile,Email,Login,43,$52.35,3
E53932,U10680,2023-04-21,India,Free,Desktop,Referral,Churn,40,$239.64,1
E53933,U10498,2023-03-14,India,Basic,Desktop,Organic,Feature_Use,161,$256.67,1
E53934,U10081,2023-08-27,Canada,Free,Desktop,Email,Login,104,$453.89,1
E53935,U10059,2023-06-17,UK,Basic,Tablet,Referral,Feature_Use,129,$423.98,1
E53936,U10801,2023-06-21,Australia,Free,Tablet,Email,Churn,159,$203.44,2
E53937,U10223,2023-09-02,Australia,Free,Desktop,Referral,Feature_Use,147,$208.4,2
E53938,U11045,2023-04-14,Canada,Basic,Tablet,Referral,Churn,86,$31.69,3
E53939,U11133,2023-12-30,Canada,Basic,Tablet,Ads,Login,141,$31.84,1
E53940,U11090,2024-08-01,UK,Free,Mobile,Email,Login,57,$56.61,2
E53941,U11072,2024-02-13,UK,Free,Desktop,Organic,Feature_Use,103,$118.04,2
E53942,U10831,2023-04-26,Germany,Enterprise,Tablet,Email,Downgrade,127,$498.94,2
E53943,U10095,2024-06-06,Canada,Pro,Mobile,Ads,Login,63,$52.31,1
E53944,U11175,2024-01-23,Australia,Basic,Desktop,Email,Login,85,$59.55,0
E53945,U10273,2023-03-21,Germany,Basic,Desktop,Organic,Login,15,$171.53,3
E53946,U10692,2023-11-20,USA,Pro,Tablet,Ads,Feature_Use,79,$107.54,2
E53947,U11090,2023-02-14,USA,Free,Mobile,Ads,Login,83,$301.97,3
E53948,U11116,2024-04-20,Germany,Basic,Tablet,Referral,Login,117,$86.72,5
E53949,U10494,2024-07-19,Canada,Free,Desktop,Email,Login,74,$173.4,1
E53950,U10420,2024-02-27,UK,Free,Tablet,Organic,Feature_Use,12,$250.63,7
E53951,U10559,2024-02-02,Canada,Basic,Desktop,Email,Downgrade,155,$53.28,3
E53952,U11095,2024-02-27,India,Basic,Desktop,Referral,Downgrade,102,$274.59,1
E53953,U10132,2023-03-05,Canada,Free,Desktop,Organic,Login,112,$478.77,1
E53954,U10370,2024-02-25,Canada,Free,Desktop,Email,Feature_Use,41,$450.51,1
E53955,U11154,2024-01-20,USA,Free,Desktop,Referral,Login,4,$33.29,1
E53956,U10929,2023-10-16,USA,Basic,Desktop,Email,Login,24,$56.84,2
E53957,U10710,2023-02-12,USA,Free,Tablet,Ads,Login,21,$157.57,1
E53958,U10262,2024-04-09,USA,Free,Tablet,Organic,Feature_Use,96,$194.7,1
E53959,U10317,2023-11-25,UK,Pro,Mobile,Organic,Login,84,$494.84,2
E53960,U11170,2023-12-25,Canada,Basic,Desktop,Referral,Login,122,$250.09,0
E53961,U11004,2023-07-19,USA,Free,Mobile,Organic,Feature_Use,48,$78.62,1
E53962,U10598,2024-05-14,Canada,Free,Mobile,Referral,Login,147,$377.72,3
E53963,U10276,2023-10-31,India,Free,Mobile,Email,Downgrade,114,$368.86,1
E53964,U10709,2023-12-02,Germany,Free,Desktop,Referral,Login,127,$76.84,0
E53965,U11118,2023-08-04,Canada,Free,Mobile,Email,Feature_Use,17,$410.51,2
E53966,U10734,2024-03-13,Germany,Free,Mobile,Organic,Feature_Use,90,$290.91,4
E53967,U10889,2023-03-19,Germany,Basic,Mobile,Ads,Downgrade,85,$258.39,1
E53968,U11088,2024-02-05,India,Basic,Mobile,Organic,Login,155,$263.65,3
E53969,U11147,2023-09-03,Germany,Free,Desktop,Ads,Login,65,$361.71,2
E53970,U10847,2023-09-23,India,Pro,Desktop,Organic,Login,59,$194.83,1
E53971,U10367,2024-06-19,Australia,Enterprise,Mobile,Email,Login,122,$167.2,3
E53972,U10809,2024-07-15,UK,Free,Desktop,Organic,Feature_Use,17,$99.76,1
E53973,U10592,2024-04-14,Canada,Basic,Desktop,Referral,Login,147,$154.98,2
E53974,U11018,2024-04-22,UK,Free,Tablet,Ads,Login,62,$420.74,0
E53975,U10310,2023-03-23,UK,Basic,Mobile,Email,Feature_Use,87,$124.35,3
E53976,U10614,2023-04-20,UK,Free,Tablet,Ads,Login,102,$351.45,4
E53977,U10159,2023-01-15,Canada,Free,Desktop,Ads,Feature_Use,45,$428.53,1
E53978,U10198,2024-06-25,USA,Pro,Tablet,Ads,Login,106,$225.39,0
E53979,U11090,2024-02-11,USA,Pro,Mobile,Ads,Feature_Use,33,$124.78,0
E53980,U10438,2023-11-10,India,Pro,Tablet,Email,Login,22,$262.65,2
E53981,U11114,2024-02-08,India,Enterprise,Tablet,Email,Login,128,$43.5,3
E53982,U10423,2023-04-25,Canada,Pro,Mobile,Organic,Churn,153,$127.05,1
E53983,U10666,2024-01-11,UK,Basic,Mobile,Organic,Login,171,$32.1,2
E53984,U10872,2024-05-27,UK,Enterprise,Mobile,Email,Feature_Use,18,$73.69,0
E53985,U10990,2024-06-14,India,Basic,Desktop,Organic,Login,62,$221.98,2
E53986,U10424,2023-06-11,USA,Basic,Tablet,Organic,Feature_Use,97,$246.89,1
E53987,U10627,2024-05-25,UK,Pro,Mobile,Ads,Login,66,$267.9,6
E53988,U10204,2024-04-18,India,Pro,Desktop,Email,Login,1,$337.88,2
E53989,U10733,2023-11-15,Canada,Pro,Desktop,Organic,Login,21,$313.21,0
E53990,U10103,2023-10-05,India,Free,Tablet,Email,Upgrade,123,$458.17,0
E53991,U10120,2023-05-24,UK,Basic,Tablet,Organic,Feature_Use,23,$484.76,0
E53992,U10252,2023-01-01,Australia,Pro,Desktop,Referral,Feature_Use,64,$25.97,0
E53993,U10668,2023-09-19,UK,Basic,Tablet,Organic,Upgrade,54,$286.37,1
E53994,U10014,2023-02-07,Australia,Pro,Tablet,Email,Login,94,$297.89,0
E53995,U10521,2023-08-07,Germany,Basic,Tablet,Referral,Feature_Use,136,$70.66,2
E53996,U11143,2023-01-31,Canada,Free,Tablet,Email,Login,5,$478.94,2
E53997,U11121,2023-03-16,Canada,Basic,Tablet,Email,Feature_Use,119,$422.54,1
E53998,U10034,2023-08-16,UK,Pro,Desktop,Ads,Login,153,$381.49,2
E53999,U11009,2023-09-30,Germany,Basic,Mobile,Referral,Login,19,$236.66,1
E54000,U10832,2024-02-28,Germany,Free,Desktop,Email,Login,162,$29.91,0
E54001,U10267,2024-02-14,India,Free,Tablet,Ads,Login,111,$98.16,1
E54002,U10424,2023-05-19,India,Basic,Tablet,Ads,Login,19,$297.17,0
E54003,U10905,2023-08-23,India,Pro,Desktop,Ads,Login,130,$293.08,1
E54004,U10598,2023-12-12,Canada,Free,Mobile,Ads,Login,80,$113.94,1
E54005,U10133,2024-08-11,Canada,Basic,Mobile,Referral,Churn,97,$30.22,5
E54006,U10705,2023-11-26,Germany,Free,Desktop,Referral,Feature_Use,104,$319.58,2
E54007,U10835,2024-01-23,UK,Basic,Desktop,Referral,Login,70,$489.33,1
E54008,U10906,2023-03-18,Germany,Free,Tablet,Ads,Churn,144,$442.86,1
E54009,U10915,2023-09-02,Canada,Free,Mobile,Ads,Login,118,$379.69,3
E54010,U10753,2023-08-31,Australia,Basic,Mobile,Ads,Login,74,$495.25,0
E54011,U10829,2023-06-06,Canada,Basic,Tablet,Referral,Login,146,$430.21,2
E54012,U10988,2023-12-23,Australia,Basic,Desktop,Email,Upgrade,2,$40.92,1
E54013,U10437,2023-12-03,Australia,Basic,Desktop,Ads,Login,20,$412.26,1
E54014,U11171,2023-12-03,Canada,Free,Desktop,Email,Login,113,$204.03,2
E54015,U11155,2023-12-26,Germany,Free,Tablet,Referral,Churn,112,$271.24,1
E54016,U10179,2023-04-22,India,Free,Desktop,Email,Login,115,$405.08,4
E54017,U10299,2023-06-05,USA,Free,Tablet,Ads,Login,90,$304.42,2
E54018,U10721,2024-06-10,UK,Free,Desktop,Referral,Login,52,$480.83,2
E54019,U10746,2023-06-11,Canada,Free,Desktop,Referral,Feature_Use,119,$351.18,1
E54020,U10527,2023-09-15,Germany,Pro,Desktop,Organic,Churn,44,$335.89,3
E54021,U10906,2024-04-26,USA,Free,Mobile,Ads,Downgrade,5,$275.85,2
E54022,U11117,2023-09-21,USA,Free,Tablet,Organic,Feature_Use,52,$251.12,0
E54023,U10572,2024-01-06,UK,Free,Desktop,Organic,Churn,122,$454.96,3
E54024,U10698,2023-10-25,Canada,Free,Tablet,Ads,Churn,8,$226.38,3
E54025,U10096,2024-01-29,UK,Free,Mobile,Ads,Churn,78,$231.74,3
E54026,U10988,2023-08-03,USA,Free,Tablet,Email,Login,30,$135.26,1
E54027,U10802,2023-07-16,Germany,Free,Tablet,Organic,Login,127,$38.09,3
E54028,U10686,2023-11-30,India,Free,Mobile,Organic,Login,107,$300.66,2
E54029,U10654,2024-08-13,Australia,Pro,Desktop,Referral,Login,84,$274.67,4
E54030,U11181,2023-03-11,UK,Free,Mobile,Referral,Downgrade,69,$37.79,3
E54031,U10847,2023-07-29,UK,Basic,Mobile,Email,Feature_Use,164,$443.43,2
E54032,U10459,2024-01-31,USA,Free,Mobile,Referral,Login,118,$185.73,2
E54033,U10498,2024-01-27,Canada,Pro,Tablet,Email,Feature_Use,87,$421.34,2
E54034,U11143,2024-03-09,Germany,Free,Mobile,Ads,Feature_Use,79,$314.07,1
E54035,U10922,2024-04-03,UK,Pro,Desktop,Ads,Feature_Use,172,$423.82,1
E54036,U10037,2023-09-07,Germany,Free,Desktop,Referral,Churn,31,$272.4,1
E54037,U10783,2023-04-21,Australia,Free,Desktop,Organic,Churn,166,$415.85,2
E54038,U10885,2023-05-22,Germany,Basic,Mobile,Referral,Login,23,$204.93,0
E54039,U10725,2024-04-14,Canada,Free,Tablet,Referral,Feature_Use,25,$210.89,1
E54040,U10933,2023-10-16,Australia,Free,Mobile,Email,Login,39,$158.06,0
E54041,U10974,2023-11-28,India,Free,Tablet,Email,Login,61,$301.82,1
E54042,U10877,2023-03-10,UK,Free,Desktop,Organic,Feature_Use,105,$106.02,1
E54043,U11134,2024-01-03,USA,Basic,Desktop,Email,Login,132,$196.2,3
E54044,U11021,2023-03-28,UK,Free,Desktop,Referral,Login,74,$150.19,1
E54045,U10057,2023-06-25,Canada,Free,Tablet,Email,Login,89,$356.31,2
E54046,U11038,2023-11-18,Canada,Pro,Tablet,Email,Login,123,$28.58,0
E54047,U10339,2023-02-10,Australia,Basic,Tablet,Email,Login,62,$455.26,0
E54048,U10006,2024-01-28,USA,Pro,Desktop,Referral,Login,175,$73.75,2
E54049,U10058,2023-10-16,Germany,Free,Mobile,Organic,Upgrade,44,$426.96,2
E54050,U10887,2023-01-20,Canada,Free,Desktop,Email,Feature_Use,117,$22.51,1
E54051,U10665,2023-07-19,USA,Basic,Mobile,Referral,Login,7,$294.04,1
E54052,U11088,2023-08-21,UK,Basic,Tablet,Organic,Login,129,$452.64,2
E54053,U10181,2023-08-01,UK,Basic,Mobile,Email,Login,179,$419.62,1
E54054,U10532,2024-07-01,USA,Free,Desktop,Ads,Login,60,$399.47,0
E54055,U10219,2023-11-10,India,Free,Tablet,Email,Feature_Use,107,$287.56,3
E54056,U10859,2023-01-21,Australia,Free,Tablet,Email,Feature_Use,146,$316.35,1
E54057,U10635,2024-03-30,India,Pro,Mobile,Email,Login,146,$236.19,0
E54058,U10902,2024-02-13,USA,Free,Desktop,Email,Login,162,$337.22,3
E54059,U10926,2023-02-14,USA,Pro,Mobile,Organic,Login,74,$259.33,3
E54060,U10763,2023-11-25,Australia,Free,Tablet,Ads,Upgrade,117,$445.24,3
E54061,U10281,2024-07-03,Germany,Pro,Mobile,Ads,Feature_Use,15,$114.23,1
E54062,U10923,2024-03-13,Australia,Free,Tablet,Organic,Login,77,$398.18,1
E54063,U10671,2024-01-21,India,Free,Desktop,Referral,Downgrade,39,$185.43,2
E54064,U10729,2024-05-14,India,Free,Desktop,Organic,Upgrade,177,$90.52,2
E54065,U10354,2024-06-24,Germany,Basic,Desktop,Referral,Churn,36,$150.61,1
E54066,U10538,2023-07-18,UK,Pro,Desktop,Organic,Feature_Use,60,$491.12,1
E54067,U10302,2024-01-13,Australia,Enterprise,Tablet,Referral,Login,4,$438.28,3
E54068,U10348,2023-01-23,India,Free,Tablet,Ads,Login,82,$468.18,2
E54069,U10167,2024-06-18,India,Pro,Tablet,Ads,Churn,4,$303.65,1
E54070,U10244,2024-07-16,Australia,Basic,Tablet,Email,Login,94,$458.33,2
E54071,U11187,2023-06-13,Germany,Free,Desktop,Organic,Login,92,$35.51,1
E54072,U10508,2024-04-26,UK,Free,Tablet,Email,Upgrade,108,$146.07,1
E54073,U10615,2023-11-14,India,Free,Mobile,Email,Login,12,$111.8,1
E54074,U10889,2024-03-11,Germany,Free,Mobile,Organic,Login,121,$235.65,1
E54075,U10569,2023-06-12,India,Basic,Mobile,Email,Downgrade,149,$308.36,3
E54076,U10223,2023-02-11,USA,Free,Tablet,Email,Feature_Use,159,$225.22,0
E54077,U10095,2023-06-11,USA,Basic,Mobile,Ads,Feature_Use,94,$258.19,0
E54078,U10264,2023-04-24,Canada,Free,Mobile,Ads,Login,12,$479.47,2
E54079,U10712,2024-02-03,Canada,Free,Desktop,Email,Feature_Use,176,$374.6,3
E54080,U10669,2024-03-18,Australia,Free,Mobile,Referral,Login,91,$459.9,1
E54081,U10690,2023-06-21,Australia,Free,Desktop,Referral,Churn,33,$408.2,4
E54082,U10536,2023-11-15,USA,Basic,Tablet,Ads,Feature_Use,87,$56.03,2
E54083,U10409,2024-03-01,USA,Basic,Desktop,Referral,Login,156,$435.12,1
E54084,U10443,2023-05-13,Australia,Free,Mobile,Referral,Feature_Use,124,$283.12,3
E54085,U10555,2023-05-27,Germany,Free,Tablet,Organic,Upgrade,105,$391.99,3
E54086,U10788,2024-03-30,UK,Basic,Tablet,Ads,Login,106,$211.01,2
E54087,U10585,2023-12-14,Canada,Pro,Tablet,Email,Feature_Use,66,$176.42,1
E54088,U11090,2024-02-08,USA,Pro,Tablet,Email,Login,117,$248.58,1
E54089,U11160,2023-01-22,UK,Enterprise,Tablet,Organic,Churn,38,$187.06,3
E54090,U10907,2024-07-23,UK,Basic,Mobile,Ads,Feature_Use,82,$247.06,5
E54091,U10390,2024-05-26,USA,Basic,Mobile,Email,Login,120,$475.55,0
E54092,U10990,2023-05-12,UK,Pro,Mobile,Organic,Login,139,$9.24,0
E54093,U10757,2023-04-21,India,Pro,Desktop,Referral,Login,73,$334.55,1
E54094,U10886,2023-02-16,UK,Pro,Desktop,Referral,Upgrade,88,$466.94,2
E54095,U10075,2023-07-20,Canada,Pro,Desktop,Email,Login,38,$484.52,2
E54096,U10825,2023-10-07,Canada,Pro,Desktop,Ads,Login,136,$390.51,2
E54097,U10078,2024-03-02,Canada,Free,Tablet,Ads,Login,62,$332.57,0
E54098,U10454,2024-02-18,Australia,Basic,Desktop,Organic,Login,12,$276.39,0
E54099,U10027,2023-10-23,USA,Free,Mobile,Organic,Login,139,$52.89,2
E54100,U11024,2023-06-08,USA,Enterprise,Desktop,Organic,Login,94,$57.61,2
E54101,U11038,2023-12-30,India,Pro,Tablet,Organic,Login,42,$461.91,2
E54102,U10226,2023-09-13,Germany,Free,Desktop,Referral,Login,105,$92.94,0
E54103,U11192,2024-06-26,Australia,Basic,Mobile,Organic,Login,65,$448.67,1
E54104,U10832,2023-03-13,Australia,Pro,Desktop,Ads,Upgrade,128,$328.49,2
E54105,U10917,2023-02-02,Canada,Free,Tablet,Email,Feature_Use,151,$50.68,4
E54106,U11038,2023-02-12,Australia,Pro,Mobile,Organic,Feature_Use,174,$463.53,1
E54107,U10956,2023-02-23,India,Pro,Tablet,Ads,Login,76,$149.37,2
E54108,U10377,2023-07-03,Germany,Pro,Mobile,Organic,Churn,78,$16.5,1
E54109,U10212,2024-01-16,USA,Free,Desktop,Ads,Downgrade,153,$188.32,2
E54110,U10078,2023-09-08,Germany,Pro,Desktop,Email,Upgrade,41,$449.87,0
E54111,U10007,2023-02-01,India,Basic,Mobile,Referral,Feature_Use,9,$387.82,2
E54112,U10455,2024-06-24,Canada,Free,Tablet,Referral,Login,134,$240.42,0
E54113,U10202,2023-10-03,India,Pro,Tablet,Referral,Login,143,$117.34,0
E54114,U11038,2024-07-19,USA,Pro,Desktop,Ads,Feature_Use,96,$402.25,1
E54115,U11182,2023-11-28,Australia,Enterprise,Tablet,Organic,Downgrade,35,$382.34,2
E54116,U11178,2024-01-05,Canada,Free,Desktop,Referral,Downgrade,173,$264.74,1
E54117,U10424,2023-09-24,India,Free,Tablet,Ads,Churn,61,$275.89,0
E54118,U11004,2024-04-20,Germany,Free,Tablet,Referral,Upgrade,167,$498.9,1
E54119,U10373,2023-01-27,Germany,Basic,Mobile,Email,Feature_Use,12,$29.25,3
E54120,U11046,2023-06-13,Canada,Basic,Desktop,Organic,Upgrade,117,$233.2,3
E54121,U10010,2023-05-03,UK,Basic,Tablet,Organic,Login,37,$157.12,0
E54122,U10253,2023-09-18,UK,Free,Desktop,Email,Upgrade,17,$297.55,4
E54123,U10633,2023-04-27,UK,Free,Mobile,Referral,Login,121,$313.94,1
E54124,U10877,2023-01-25,Canada,Free,Desktop,Organic,Login,149,$125.47,2
E54125,U10690,2024-08-21,Canada,Free,Mobile,Ads,Feature_Use,15,$230.27,2
E54126,U10487,2024-01-22,UK,Enterprise,Mobile,Ads,Login,118,$34.89,1
E54127,U10554,2024-02-18,Canada,Free,Desktop,Referral,Feature_Use,134,$171.41,2
E54128,U10720,2023-05-23,Canada,Free,Desktop,Referral,Feature_Use,89,$209.69,0
E54129,U10872,2024-07-12,Australia,Basic,Tablet,Email,Churn,77,$417.81,0
E54130,U10427,2023-11-06,Germany,Free,Desktop,Ads,Downgrade,175,$404.19,1
E54131,U10536,2023-11-28,Australia,Free,Desktop,Organic,Upgrade,109,$167.01,2
E54132,U10072,2024-02-24,USA,Free,Tablet,Email,Login,151,$11.85,1
E54133,U10134,2023-03-19,UK,Basic,Desktop,Organic,Login,108,$455.26,1
E54134,U10906,2024-05-19,Germany,Pro,Tablet,Email,Upgrade,155,$113.56,3
E54135,U10572,2023-04-04,India,Enterprise,Mobile,Email,Downgrade,91,$337.52,2
E54136,U10786,2023-08-24,Canada,Basic,Desktop,Organic,Login,132,$79.08,0
E54137,U10889,2024-07-23,USA,Pro,Tablet,Email,Login,26,$179.12,2
E54138,U10117,2024-05-27,Canada,Pro,Mobile,Email,Feature_Use,120,$199.68,1
E54139,U10056,2023-02-28,Canada,Basic,Desktop,Email,Feature_Use,112,$341.46,1
E54140,U10905,2023-09-09,USA,Pro,Desktop,Referral,Login,78,$366.44,1
E54141,U11128,2023-04-05,Australia,Basic,Mobile,Ads,Churn,40,$49.86,2
E54142,U10371,2024-02-11,USA,Free,Mobile,Email,Feature_Use,86,$420.57,2
E54143,U10054,2023-03-29,Canada,Basic,Mobile,Referral,Feature_Use,46,$17.88,2
E54144,U10808,2023-11-17,Germany,Free,Desktop,Ads,Login,64,$86.75,2
E54145,U11051,2023-02-27,Germany,Pro,Desktop,Ads,Login,82,$282.73,1
E54146,U11136,2023-02-18,India,Basic,Tablet,Ads,Login,179,$244.71,1
E54147,U10949,2023-07-24,USA,Basic,Tablet,Referral,Upgrade,66,$341.12,1
E54148,U10886,2024-02-22,Germany,Pro,Tablet,Ads,Upgrade,35,$451.47,1
E54149,U11126,2023-07-11,Australia,Basic,Desktop,Ads,Login,83,$29.88,1
E54150,U10757,2023-09-14,India,Free,Tablet,Email,Feature_Use,174,$309.75,1
E54151,U10417,2023-06-25,USA,Pro,Mobile,Ads,Feature_Use,179,$372.89,0
E54152,U10702,2023-04-17,India,Enterprise,Mobile,Ads,Feature_Use,150,$136.04,2
E54153,U10944,2023-01-25,Germany,Free,Tablet,Ads,Upgrade,167,$340.32,3
E54154,U10914,2024-01-22,India,Free,Tablet,Organic,Churn,122,$179.44,0
E54155,U10200,2023-05-27,India,Free,Tablet,Email,Upgrade,69,$255.24,2
E54156,U10735,2024-06-28,USA,Free,Tablet,Email,Upgrade,83,$311.66,1
E54157,U10065,2023-02-09,UK,Basic,Tablet,Email,Login,140,$160.29,2
E54158,U10253,2024-06-07,UK,Free,Mobile,Organic,Feature_Use,43,$433.75,1
E54159,U10606,2023-07-14,Germany,Basic,Desktop,Organic,Login,151,$190.05,2
E54160,U10643,2024-01-14,India,Basic,Tablet,Email,Login,130,$435.13,3
E54161,U10757,2023-01-24,Canada,Basic,Desktop,Referral,Login,88,$395.22,3
E54162,U10722,2023-02-06,Australia,Pro,Tablet,Organic,Churn,118,$245.0,1
E54163,U10619,2023-10-04,India,Basic,Desktop,Referral,Login,149,$343.91,0
E54164,U10271,2024-04-18,Australia,Pro,Tablet,Email,Login,156,$325.58,2
E54165,U10404,2023-10-19,India,Free,Tablet,Organic,Feature_Use,106,$304.51,3
E54166,U10506,2024-05-23,India,Basic,Mobile,Organic,Login,59,$108.03,1
E54167,U10505,2023-08-21,USA,Basic,Desktop,Referral,Feature_Use,78,$377.75,1
E54168,U10482,2024-03-15,USA,Enterprise,Tablet,Referral,Feature_Use,30,$105.53,1
E54169,U10465,2024-03-01,USA,Free,Desktop,Referral,Feature_Use,125,$334.09,1
E54170,U11141,2024-07-09,Canada,Basic,Tablet,Ads,Login,71,$13.68,3
E54171,U10975,2024-03-05,Australia,Free,Tablet,Organic,Login,61,$343.79,1
E54172,U10217,2023-11-03,Australia,Free,Desktop,Email,Feature_Use,167,$304.78,1
E54173,U10128,2023-02-20,Australia,Pro,Tablet,Organic,Feature_Use,66,$26.96,1
E54174,U10664,2024-07-19,UK,Free,Desktop,Ads,Login,24,$350.26,1
E54175,U10182,2024-04-15,Germany,Basic,Tablet,Organic,Login,62,$217.66,3
E54176,U10155,2023-08-16,UK,Basic,Desktop,Organic,Feature_Use,111,$341.15,2
E54177,U10860,2023-03-18,Canada,Free,Tablet,Organic,Login,19,$361.44,1
E54178,U10071,2024-02-20,Germany,Pro,Mobile,Ads,Login,76,$27.98,1
E54179,U10886,2024-04-08,UK,Basic,Tablet,Email,Login,28,$12.09,1
E54180,U10115,2023-10-29,Germany,Basic,Tablet,Referral,Login,47,$374.57,1
E54181,U10602,2023-09-21,Germany,Free,Desktop,Ads,Login,51,$88.34,1
E54182,U11006,2023-03-18,Canada,Free,Tablet,Organic,Feature_Use,120,$173.88,0
E54183,U10599,2024-06-01,USA,Free,Desktop,Ads,Upgrade,45,$334.71,1
E54184,U10826,2023-05-25,Australia,Basic,Tablet,Organic,Login,34,$75.04,1
E54185,U10097,2023-10-22,India,Free,Mobile,Email,Upgrade,9,$266.3,2
E54186,U10465,2024-04-15,Germany,Enterprise,Tablet,Email,Feature_Use,166,$83.64,1
E54187,U11188,2023-01-07,USA,Free,Tablet,Referral,Login,156,$397.64,3
E54188,U11060,2023-05-27,India,Free,Mobile,Ads,Upgrade,78,$440.88,3
E54189,U10108,2024-01-31,USA,Free,Tablet,Organic,Churn,23,$26.71,0
E54190,U10466,2024-07-10,Germany,Free,Tablet,Email,Login,4,$410.76,0
E54191,U10942,2023-01-16,UK,Pro,Tablet,Referral,Login,76,$367.42,4
E54192,U10821,2024-06-23,UK,Free,Tablet,Organic,Login,96,$79.56,2
E54193,U10624,2023-06-26,Australia,Enterprise,Mobile,Email,Feature_Use,23,$143.44,2
E54194,U10296,2023-05-06,India,Basic,Desktop,Organic,Login,149,$414.11,1
E54195,U10190,2023-03-22,Canada,Free,Mobile,Email,Login,62,$122.98,1
E54196,U11109,2024-03-06,UK,Basic,Desktop,Email,Feature_Use,129,$460.3,2
E54197,U11009,2024-07-18,UK,Basic,Desktop,Ads,Login,88,$409.16,3
E54198,U10139,2024-07-30,USA,Free,Mobile,Email,Feature_Use,161,$93.13,2
E54199,U10746,2023-06-10,Germany,Pro,Mobile,Organic,Feature_Use,37,$373.62,0
E54200,U10494,2023-02-24,Germany,Free,Mobile,Organic,Login,175,$140.03,5
E54201,U11031,2023-03-30,Germany,Free,Mobile,Ads,Login,134,$132.62,0
E54202,U10909,2024-01-27,Canada,Free,Tablet,Ads,Login,102,$159.51,0
E54203,U10547,2023-09-25,USA,Pro,Mobile,Organic,Login,155,$384.27,3
E54204,U10514,2024-04-29,UK,Enterprise,Mobile,Referral,Login,121,$203.03,1
E54205,U10758,2023-07-31,India,Basic,Tablet,Email,Login,148,$215.28,1
E54206,U10221,2023-03-05,Canada,Free,Desktop,Email,Feature_Use,179,$181.55,2
E54207,U10774,2024-07-12,UK,Basic,Desktop,Ads,Login,95,$145.87,1
E54208,U11103,2023-10-18,UK,Basic,Tablet,Organic,Upgrade,117,$466.69,1
E54209,U10384,2023-12-10,Australia,Pro,Desktop,Ads,Login,68,$332.1,1
E54210,U10384,2024-02-25,India,Enterprise,Mobile,Email,Login,61,$60.02,3
E54211,U10417,2024-06-20,UK,Free,Desktop,Ads,Feature_Use,78,$145.61,4
E54212,U10220,2024-06-08,India,Pro,Desktop,Email,Login,12,$283.37,2
E54213,U10825,2023-09-01,Canada,Basic,Desktop,Email,Login,138,$440.31,0
E54214,U10375,2023-03-16,India,Pro,Mobile,Ads,Feature_Use,9,$341.64,4
E54215,U10453,2023-01-22,India,Pro,Desktop,Email,Login,167,$33.82,0
E54216,U10515,2024-04-04,Australia,Enterprise,Mobile,Ads,Login,17,$288.47,1
E54217,U10974,2023-10-30,UK,Free,Desktop,Referral,Login,172,$156.16,2
E54218,U10682,2023-11-27,India,Enterprise,Tablet,Referral,Login,149,$420.33,3
